Date,Tm,Opp,Quarter,Time,Down,ToGo,Location,Score,Detail,Yds,EPB,EPA,Diff
2019-11-24,Lions,Washington,4,5:43,4,7,DET 30,16-13,Sam Martin punts 37 yards returned by Trey Quinn for no gain (tackle by Jalen Reeves-Maybin). Penalty on Carroll Phillips: Illegal Block Above the Waist 10 yards,0,-1.370,-0.410,.96
2019-11-24,Patriots,Cowboys,4,2:48,4,10,DAL 41,13-9,Jake Bailey punts 33 yards downed by Matthew Slater,0,0.530,0.380,-0.15
2019-11-24,Dolphins,Browns,4,9:55,4,9,MIA 41,17-31,Matt Haack punts 34 yards fair catch by Dontrell Hilliard at CLE-25,0,-0.650,-0.610,.04
2019-11-24,Bengals,Steelers,4,5:20,4,10,CIN 7,10-13,Kevin Huber punts 40 yards returned by Diontae Johnson for 4 yards (tackle by LaRoy Reynolds),0,-2.490,-2.720,-0.23
2019-11-24,Bears,Giants,4,9:37,4,7,NYG 37,19-7,Penalty on Josh Woods: False Start (Declined),0,0.790,0.790,.00
2019-11-24,Raiders,Jets,4,3:34,4,5,RAI 35,3-34,A.J. Cole punts 49 yards fair catch by Braxton Berrios at NYJ-16,0,-1.040,0.140,1.18
2019-11-24,Broncos,Bills,4,10:18,4,3,DEN 35,0-6,Colby Wadman punts 13 yards out of bounds,0,-1.040,-2.390,-1.35
2019-11-24,Bears,Giants,4,9:13,4,7,NYG 37,19-7,Pat O'Donnell punts 34 yards downed by Cordarrelle Patterson,0,0.790,0.380,-0.41
2019-11-24,Buccaneers,Falcons,4,6:46,4,10,TAM 38,28-16,Bradley Pinion punts 45 yards returned by Kenjon Barner for 2 yards (tackle by Ryan Smith),0,-0.850,-0.150,.70
2019-11-24,Titans,Jaguars,4,4:20,4,3,OTI 18,42-20,Brett Kern punts 49 yards returned by Dede Westbrook for -4 yards lateral to Amani Hooker for no gain lateral to Keelan Cole for no gain,0,-2.240,-0.870,1.37
2019-11-24,Bills,Broncos,4,8:01,4,3,DEN 41,6-0,Corey Bojorquez punts 31 yards fair catch by Diontae Spencer at DEN-10,0,0.530,0.380,-0.15
2019-11-24,Jets,Raiders,4,1:11,4,14,NYJ 22,34-3,Lac Edwards punts 46 yards returned by Trevor Davis for 3 yards (tackle by Vyncint Smith and Maurice Canady),0,-1.900,-1.270,.63
2019-11-24,Falcons,Buccaneers,4,5:59,4,14,ATL 15,16-28,Ryan Allen punts 40 yards downed by Luke Stocker,0,-2.440,-1.930,.51
2019-11-24,Broncos,Bills,4,7:15,4,10,DEN 10,0-6,Colby Wadman punts 51 yards downed by Casey Kreiter,0,-2.490,-1.530,.96
2019-11-24,Seahawks,Eagles,4,2:29,4,5,SEA 50,17-3,Michael Dickson punts 50 yards touchback.,0,-0.060,-0.280,-0.22
2019-11-24,Buccaneers,Falcons,4,3:53,4,5,ATL 38,28-16,Penalty on TAM: Delay of Game 5 yards (no play),0,0.720,0.400,-0.32
2019-11-24,Buccaneers,Falcons,4,3:53,4,10,ATL 43,28-16,Bradley Pinion punts 33 yards fair catch by Kenjon Barner at ATL-10,0,0.400,0.380,-0.02
2019-11-24,Bears,Giants,4,3:48,4,2,CHI 33,19-14,Pat O'Donnell punts 61 yards downed by Deon Bush,0,-1.180,0.380,1.56
2019-11-21,Colts,Texans,1,10:53,4,14,CLT 36,0-0,Rigoberto Sanchez punts 49 yards fair catch by DeAndre Carter at HOU-15,0,-0.980,0.220,1.20
2019-11-21,Texans,Colts,1,6:49,4,10,HTX 42,0-0,Bryan Anger punts 45 yards returned by Chester Rogers for no gain (tackle by A.J. Moore). Penalty on Pierre Desir: Offensive Holding (Offsetting) . Penalty on Luke Rhodes: Offensive Holding (Offsetting) (no play),0,-0.590,-0.590,.00
2019-11-21,Texans,Colts,1,6:40,4,10,HTX 42,0-0,Bryan Anger punts 57 yards downed by Taiwan Jones,0,-0.590,0.380,.97
2019-11-21,Colts,Texans,1,3:24,4,2,CLT 19,0-0,Rigoberto Sanchez punts 48 yards returned by DeAndre Carter for 13 yards (tackle by Clayton Geathers),0,-2.140,-1.990,.15
2019-11-21,Colts,Texans,2,8:15,4,14,CLT 26,0-3,Rigoberto Sanchez punts 50 yards returned by DeAndre Carter for 10 yards (tackle by Clayton Geathers and Bobby Okereke). DeAndre Carter fumbles (forced by Bobby Okereke) recovered by Jacob Martin at HOU-35,0,-1.630,-1.270,.36
2019-11-21,Colts,Texans,3,1:19,4,4,CLT 34,17-13,Rigoberto Sanchez punts 52 yards downed by Rolan Milligan,0,-1.110,0.280,1.39
2019-11-21,Colts,Texans,4,10:17,4,4,CLT 47,17-20,Rigoberto Sanchez punts 40 yards fair catch by DeAndre Carter at HOU-13,0,-0.260,0.320,.58
2019-11-21,Texans,Colts,4,7:35,4,6,HTX 40,20-17,Bryan Anger punts 37 yards fair catch by Chester Rogers at IND-23,0,-0.720,-0.480,.24
2019-11-18,Chiefs,Chargers,1,7:49,4,20,KAN 29,0-3,Dustin Colquitt punts 31 yards downed by Darron Lee,0,-1.440,-1.600,-0.16
2019-11-18,Chiefs,Chargers,2,11:43,4,3,KAN 38,0-3,Dustin Colquitt punts 55 yards muffed catch by Desmond King recovered by Desmond King at LAC-8,0,-0.850,0.380,1.23
2019-11-18,Chargers,Chiefs,3,8:32,4,8,SDG 24,9-17,Ty Long punts 45 yards out of bounds. Penalty on Jatavis Brown: Ineligible Downfield Kick 5 yards (no play),0,-1.770,-2.140,-0.37
2019-11-18,Chargers,Chiefs,3,8:25,4,13,SDG 19,9-17,Ty Long punts 35 yards out of bounds,0,-2.140,-1.990,.15
2019-11-18,Chiefs,Chargers,4,14:50,4,7,KAN 40,24-17,Dustin Colquitt punts 43 yards muffed catch by Desmond King recovered by Desmond King at LAC-18 returned by Desmond King for no gain (tackle by Armani Watts),0,-0.720,-0.040,.68
2019-11-18,Chargers,Chiefs,4,12:26,4,6,SDG 36,17-24,Ty Long punts 49 yards returned by Mecole Hardman for 7 yards (tackle by Troymaine Pope),0,-0.980,-0.410,.57
2019-11-18,Chiefs,Chargers,4,8:12,4,7,KAN 50,24-17,Dustin Colquitt punts 42 yards fair catch by Troymaine Pope at LAC-8,0,-0.060,0.380,.44
2019-11-18,Chargers,Chiefs,4,6:18,4,4,SDG 14,17-24,Ty Long punts 59 yards returned by Mecole Hardman for 15 yards (tackle by Derek Watt),0,-2.470,-1.730,.74
2019-11-18,Chiefs,Chargers,4,4:40,4,3,KAN 49,24-17,Dustin Colquitt punts 34 yards downed by Darrel Williams,0,-0.130,0.060,.19
2019-11-18,Chiefs,Chargers,4,2:00,4,6,SDG 44,24-17,Dustin Colquitt punts 35 yards fair catch by Troymaine Pope at LAC-9,0,0.330,0.380,.05
2019-11-17,Raiders,Bengals,1,12:20,4,15,RAI 41,0-0,A.J. Cole punts 47 yards returned by Alex Erickson for 15 yards (tackle by Foster Moreau),0,-0.650,-0.740,-0.09
2019-11-17,Jaguars,Colts,1,11:39,4,10,JAX 43,0-0,Logan Cooke punts 50 yards downed by Lerentee McCray,0,-0.520,0.380,.90
2019-11-17,Patriots,Eagles,1,12:15,4,7,NWE 40,0-3,Jake Bailey punts 39 yards fair catch by Boston Scott at PHI-21,0,-0.720,-0.340,.38
2019-11-17,Colts,Jaguars,1,10:06,4,10,CLT 7,0-0,Rigoberto Sanchez punts 43 yards returned by Dede Westbrook for no gain (tackle by Anthony Walker and Zaire Franklin). Penalty on Andrew Wingard: Offensive Holding 10 yards,0,-2.490,-1.600,.89
2019-11-17,Vikings,Broncos,1,10:10,4,1,MIN 34,0-3,Britton Colquitt punts 46 yards fair catch by Diontae Spencer at DEN-20,0,-1.110,-0.280,.83
2019-11-17,Dolphins,Bills,1,9:59,4,8,MIA 11,0-3,Matt Haack punts 45 yards returned by Andre Roberts for 14 yards (tackle by Durham Smythe),0,-2.490,-2.790,-0.30
2019-11-17,Cowboys,Lions,1,11:37,4,9,DAL 15,0-7,Chris Jones punts 48 yards returned by Jamal Agnew for 3 yards (tackle by Darian Thompson). Penalty on C.J. Moore: Illegal Block Above the Waist 10 yards,0,-2.440,-0.940,1.50
2019-11-17,Broncos,Vikings,1,9:12,4,11,DEN 19,3-0,Colby Wadman punts 36 yards downed by Casey Kreiter,0,-2.140,-1.930,.21
2019-11-17,Eagles,Patriots,1,10:27,4,9,PHI 22,3-0,Cameron Johnston punts 51 yards returned by Mohamed Sanu for -1 yards (tackle by Rudy Ford and Craig James),0,-1.900,-0.670,1.23
2019-11-17,Buccaneers,Saints,1,8:01,4,4,TAM 31,0-3,Bradley Pinion punts 45 yards returned by Alvin Kamara for no gain (tackle by Ryan Smith),0,-1.310,-0.540,.77
2019-11-17,Vikings,Broncos,1,7:08,4,2,DEN 47,0-3,Britton Colquitt punts 37 yards fair catch by Diontae Spencer at DEN-10,0,0.130,0.380,.25
2019-11-17,Lions,Cowboys,1,10:01,4,4,DET 36,7-0,Sam Martin punts 52 yards returned by Tavon Austin for 2 yards (tackle by Dee Virgin),0,-0.980,0.280,1.26
2019-11-17,Washington,Jets,1,9:20,4,15,WAS 36,0-6,Tress Way punts 55 yards returned by Braxton Berrios for 16 yards (tackle by Michael Burton and Troy Apke),0,-0.980,-0.610,.37
2019-11-17,49ers,Cardinals,1,9:19,4,5,SFO 30,0-3,Mitch Wishnowsky punts 51 yards fair catch by Pharoh Cooper at ARI-19,0,-1.370,-0.150,1.22
2019-11-17,Patriots,Eagles,1,7:18,4,7,NWE 40,0-3,Jake Bailey punts 55 yards out of bounds,0,-0.720,0.380,1.10
2019-11-17,Panthers,Falcons,1,5:07,4,16,CAR 22,0-3,Michael Palardy punts 28 yards out of bounds,0,-1.900,-2.260,-0.36
2019-11-17,Jets,Washington,1,6:31,4,6,NYJ 50,6-0,Lac Edwards punts 36 yards out of bounds,0,-0.060,0.280,.34
2019-11-17,Falcons,Panthers,1,3:42,4,5,CAR 45,3-0,Ryan Allen punts 45 yards touchback.,0,0.270,-0.280,-0.55
2019-11-17,Bears,Rams,1,4:53,4,1,CHI 26,0-0,Pat O'Donnell punts 49 yards returned by Jojo Natson for 5 yards (tackle by Nick Kwiatkoski). Penalty on Malcolm Brown: Defensive Offside 5 yards (no play),0,-1.630,1.000,2.63
2019-11-17,Washington,Jets,1,4:36,4,10,WAS 14,0-6,Tress Way punts 60 yards returned by Braxton Berrios for 12 yards (tackle by Michael Burton and Troy Apke),0,-2.470,-1.470,1.00
2019-11-17,Panthers,Falcons,1,1:18,4,19,CAR 21,0-9,Michael Palardy punts 57 yards returned by Kenjon Barner for 78 yards touchdown,0,-1.960,-7.000,-5.04
2019-11-17,Dolphins,Bills,1,0:29,4,14,MIA 39,0-6,Matt Haack punts 42 yards out of bounds,0,-0.780,-0.150,.63
2019-11-17,Vikings,Broncos,1,2:34,4,21,MIN 21,0-10,Britton Colquitt punts 48 yards fair catch by Diontae Spencer at DEN-31 Penalty on DEN: Running Into the Kicker (Declined),0,-1.960,-1.000,.96
2019-11-17,Raiders,Bengals,2,15:00,4,9,RAI 36,0-7,A.J. Cole punts 39 yards returned by Alex Erickson for 6 yards (tackle by Isaiah Johnson and Alec Ingold),0,-0.980,-1.000,-0.02
2019-11-17,Bengals,Raiders,2,14:04,4,9,CIN 32,7-0,Kevin Huber punts 50 yards fair catch by Trevor Davis at OAK-18. Penalty on Keisean Nixon: Illegal Block Above the Waist 9 yards,0,-1.240,0.380,1.62
2019-11-17,Jaguars,Colts,2,12:47,4,17,JAX 30,7-7,Logan Cooke punts 48 yards returned by Chester Rogers for 8 yards (tackle by Jarrod Wilson),0,-1.370,-0.940,.43
2019-11-17,Lions,Cowboys,1,1:28,4,6,DET 29,7-3,Sam Martin punts 41 yards fair catch by Tavon Austin at DAL-30,0,-1.440,-0.940,.50
2019-11-17,Texans,Ravens,1,0:10,4,3,RAV 45,0-0,Bryan Anger punts 35 yards fair catch by De'Anthony Thomas at BAL-10,0,0.270,0.380,.11
2019-11-17,Buccaneers,Saints,2,12:07,4,15,TAM 40,0-13,Bradley Pinion punts 38 yards returned by Alvin Kamara for 27 yards (tackle by Justin Watson),0,-0.720,-2.190,-1.47
2019-11-17,Cardinals,49ers,1,1:20,4,11,CRD 40,9-0,Andy Lee punts 45 yards fair catch by Richie James at SF-15,0,-0.720,0.220,.94
2019-11-17,Dolphins,Bills,2,11:14,4,9,MIA 25,0-13,Matt Haack punts 42 yards returned by Andre Roberts for 2 yards (tackle by Jerome Baker),0,-1.700,-1.270,.43
2019-11-17,49ers,Cardinals,2,14:14,4,18,SFO 7,0-9,Mitch Wishnowsky punts 50 yards fair catch by Pharoh Cooper at ARI-43,0,-2.490,-1.800,.69
2019-11-17,Bears,Rams,2,10:14,4,5,CHI 30,0-3,Pat O'Donnell punts 48 yards fair catch by Jojo Natson at LA-22. Penalty on Ogbonnia Okoronkwo: Running Into the Kicker (Declined),0,-1.370,-0.410,.96
2019-11-17,Washington,Jets,2,11:54,4,19,WAS 12,0-13,Tress Way punts 58 yards returned by Braxton Berrios for 15 yards (tackle by Michael Burton),0,-2.490,-1.930,.56
2019-11-17,Jaguars,Colts,2,6:19,4,1,JAX 34,7-10,Logan Cooke punts 47 yards returned by Chester Rogers for 1 yard (tackle by Brandon Watson),0,-1.110,-0.280,.83
2019-11-17,Lions,Cowboys,2,12:43,4,15,DET 20,7-10,Sam Martin punts 57 yards returned by Tavon Austin for no gain (tackle by Miles Killebrew). Penalty on Josh Jones: Offensive Holding 10 yards,0,-2.030,0.220,2.25
2019-11-17,Rams,Bears,2,7:55,4,1,RAM 31,3-0,Johnny Hekker punts 40 yards out of bounds,0,-1.310,-0.870,.44
2019-11-17,Vikings,Broncos,2,8:37,4,14,MIN 32,0-17,Britton Colquitt punts 52 yards fair catch by Diontae Spencer at DEN-16,0,-1.240,0.140,1.38
2019-11-17,Colts,Jaguars,2,4:01,4,6,CLT 24,10-7,Rigoberto Sanchez punts 42 yards out of bounds,0,-1.770,-1.200,.57
2019-11-17,Cowboys,Lions,2,11:17,4,9,DAL 27,10-7,Chris Jones punts 50 yards returned by Jamal Agnew for 32 yards (tackle by Blake Jarwin),0,-1.570,-2.590,-1.02
2019-11-17,Bengals,Raiders,2,5:23,4,7,CIN 23,7-7,Kevin Huber punts 57 yards fair catch by Trevor Davis at OAK-20,0,-1.830,-0.280,1.55
2019-11-17,Dolphins,Bills,2,6:36,4,9,MIA 38,0-16,Matt Haack punts 44 yards,0,-0.850,-0.040,.81
2019-11-17,Jaguars,Colts,2,3:14,4,7,JAX 37,7-10,Logan Cooke punts 48 yards fair catch by Chester Rogers at IND-15,0,-0.910,0.220,1.13
2019-11-17,Texans,Ravens,2,6:47,4,15,HTX 38,0-7,Bryan Anger punts 36 yards returned by De'Anthony Thomas for 4 yards (tackle by Brennan Scarlett and Zach Cunningham),0,-0.850,-0.940,-0.09
2019-11-17,Eagles,Patriots,2,6:54,4,17,PHI 15,10-3,Cameron Johnston punts 47 yards returned by Mohamed Sanu for 14 yards (tackle by Rudy Ford),0,-2.440,-2.390,.05
2019-11-17,Panthers,Falcons,2,3:07,4,16,CAR 20,0-13,Michael Palardy punts 53 yards muffed catch by Kenjon Barner recovered by Kenjon Barner at ATL-29 returned by Kenjon Barner for no gain (tackle by DeAndrew White),0,-2.030,-0.870,1.16
2019-11-17,Bills,Dolphins,2,5:44,4,11,BUF 17,16-0,Corey Bojorquez punts 51 yards fair catch by Marcus Sherels at MIA-32,0,-2.320,-1.070,1.25
2019-11-17,Broncos,Vikings,2,3:13,4,9,DEN 47,17-0,Colby Wadman punts 33 yards muffed catch by Mike Hughes recovered by Mike Hughes at MIN-20 returned by Mike Hughes for no gain (tackle by Joseph Jones),0,-0.260,-0.280,-0.02
2019-11-17,Colts,Jaguars,2,1:04,4,12,CLT 23,10-7,Rigoberto Sanchez punts 44 yards fair catch by Dede Westbrook at JAC-33. Penalty on Donald Payne: Offensive Holding 10 yards,0,-1.830,-0.480,1.35
2019-11-17,Saints,Buccaneers,2,1:46,4,18,NOR 17,20-7,Thomas Morstead punts 47 yards returned by T.J. Logan for 7 yards (tackle by J.T. Gray),0,-2.320,-1.800,.52
2019-11-17,Jets,Washington,2,2:29,4,17,NYJ 38,13-3,Lac Edwards punts 46 yards returned by Trey Quinn for 9 yards (tackle by Brian Poole),0,-0.850,-0.610,.24
2019-11-17,Cardinals,49ers,2,4:54,4,7,CRD 39,16-7,Andy Lee punts 61 yards touchback.,0,-0.780,-0.280,.50
2019-11-17,Bears,Rams,2,0:27,4,10,RAM 39,0-10,Pat O'Donnell punts 31 yards downed by Patrick Scales,0,0.660,0.380,-0.28
2019-11-17,Washington,Jets,2,1:31,4,1,WAS 34,3-13,Tress Way punts 48 yards downed by Nick Sundberg,0,-1.110,-0.040,1.07
2019-11-17,Rams,Bears,3,13:10,4,1,RAM 37,10-0,Johnny Hekker punts 63 yards touchback.,0,-0.910,-0.280,.63
2019-11-17,Lions,Cowboys,2,1:56,4,9,DET 31,14-17,Sam Martin punts 52 yards fair catch by Tavon Austin at DAL-17,0,-1.310,0.060,1.37
2019-11-17,Vikings,Broncos,2,0:09,4,17,MIN 40,0-20,Britton Colquitt punts 53 yards downed by Kris Boyd,0,-0.720,1.600,2.32
2019-11-17,Bills,Dolphins,2,0:55,4,7,BUF 28,23-14,Corey Bojorquez punts 36 yards fair catch by Marcus Sherels at MIA-36,0,-1.500,-1.330,.17
2019-11-17,Eagles,Patriots,2,0:14,4,12,PHI 46,10-9,Cameron Johnston punts 37 yards downed by Alex Singleton,0,-0.320,0.060,.38
2019-11-17,Bengals,Raiders,3,12:42,4,10,RAI 45,7-14,Kevin Huber punts 36 yards fair catch by Trevor Davis at OAK-9,0,0.270,0.380,.11
2019-11-17,Dolphins,Bills,3,11:56,4,22,MIA 23,14-23,Matt Haack punts 30 yards out of bounds,0,-1.830,-2.060,-0.23
2019-11-17,Rams,Bears,3,5:00,4,2,RAM 33,10-7,Johnny Hekker punts 67 yards touchback.,0,-1.180,-0.280,.90
2019-11-17,Broncos,Vikings,3,9:40,4,3,DEN 32,20-7,Penalty on Eric Wilson: Neutral Zone Infraction 5 yards (no play),0,-1.240,1.400,2.64
2019-11-17,Washington,Jets,3,11:31,4,17,WAS 39,3-20,Tress Way punts 46 yards downed by Cole Holcomb. Penalty on Harvey Langi: Roughing the Kicker 15 yards (no play),0,-0.780,2.520,3.30
2019-11-17,Bears,Rams,3,2:55,4,4,CHI 26,7-10,Pat O'Donnell punts 46 yards returned by Jojo Natson for no gain (tackle by Cordarrelle Patterson). Penalty on Cordarrelle Patterson: Unsportsmanlike Conduct 15 yards. Penalty on Ryan Nall: Offensive Holding 15 yards,0,-1.630,-1.800,-0.17
2019-11-17,Raiders,Bengals,3,5:31,4,6,RAI 29,14-10,A.J. Cole punts 50 yards returned by Alex Erickson for 11 yards (tackle by Trent Sieg and William Compton),0,-1.440,-1.070,.37
2019-11-17,Eagles,Patriots,3,9:25,4,4,PHI 32,10-17,Cameron Johnston punts 47 yards fair catch by Mohamed Sanu at NE-21,0,-1.240,-0.340,.90
2019-11-17,Texans,Ravens,3,9:50,4,23,HTX 27,0-21,Bryan Anger punts 41 yards muffed catch by De'Anthony Thomas recovered by De'Anthony Thomas at BAL-32 returned by De'Anthony Thomas for no gain (tackle by Taiwan Jones),0,-1.570,-1.070,.50
2019-11-17,Rams,Bears,3,1:36,4,7,CHI 43,10-7,Johnny Hekker punts 43 yards touchback.,0,0.400,-0.280,-0.68
2019-11-17,Cardinals,49ers,3,9:45,4,14,CRD 21,16-17,Andy Lee punts 44 yards returned by Richie James for 2 yards (tackle by Darrell Daniels),0,-1.960,-1.400,.56
2019-11-17,Bengals,Raiders,3,3:27,4,6,RAI 41,10-14,Kevin Huber punts 26 yards fair catch by Trevor Davis at OAK-15,0,0.530,0.220,-0.31
2019-11-17,Patriots,Eagles,3,8:26,4,5,NWE 26,17-10,Jake Bailey punts 55 yards fair catch by Boston Scott at PHI-19,0,-1.630,-0.150,1.48
2019-11-17,Jets,Washington,3,5:53,4,10,WAS 43,20-3,Lac Edwards punts 43 yards touchback.,0,0.400,-0.280,-0.68
2019-11-17,Bears,Rams,3,0:38,4,6,CHI 24,7-10,Pat O'Donnell punts 45 yards returned by Jojo Natson for no gain (tackle by Sherrick McManis),0,-1.770,-1.000,.77
2019-11-17,Dolphins,Bills,3,4:51,4,13,MIA 34,14-30,Matt Haack punts 59 yards returned by Andre Roberts for 5 yards (tackle by Walt Aikens),0,-1.110,0.350,1.46
2019-11-17,Raiders,Bengals,3,0:26,4,4,RAI 38,14-10,A.J. Cole punts 47 yards fair catch by Alex Erickson at CIN-15,0,-0.850,0.220,1.07
2019-11-17,Eagles,Patriots,3,5:10,4,23,PHI 24,10-17,Cameron Johnston punts 28 yards out of bounds,0,-1.770,-2.130,-0.36
2019-11-17,Washington,Jets,3,2:51,4,19,WAS 22,3-20,Tress Way punts 38 yards fair catch by Braxton Berrios at NYJ-40,0,-1.900,-1.600,.30
2019-11-17,Bills,Dolphins,3,3:29,4,3,BUF 19,30-14,Corey Bojorquez punts 46 yards fair catch by Marcus Sherels at MIA-35,0,-2.140,-1.270,.87
2019-11-17,Rams,Bears,4,14:16,4,10,RAM 31,10-7,Johnny Hekker punts 49 yards out of bounds,0,-1.310,-0.280,1.03
2019-11-17,Jaguars,Colts,3,0:18,4,5,JAX 30,7-24,Logan Cooke punts 40 yards muffed catch by Bobby Okereke recovered by Donald Payne at IND-29 (tackle by George Odum),0,-1.370,3.640,5.01
2019-11-17,Bengals,Raiders,4,13:42,4,15,CIN 10,10-14,Kevin Huber punts 56 yards returned by Trevor Davis for no gain (tackle by Brandon Wilson),0,-2.490,-1.200,1.29
2019-11-17,Patriots,Eagles,3,3:24,4,3,PHI 45,17-10,Jake Bailey punts 42 yards downed by Matthew Slater,0,0.270,0.380,.11
2019-11-17,Falcons,Panthers,3,2:56,4,18,CAR 41,26-0,Ryan Allen punts 32 yards fair catch by D.J. Moore at CAR-9,0,0.530,0.380,-0.15
2019-11-17,Saints,Buccaneers,4,14:54,4,17,NOR 33,27-17,Thomas Morstead punts 52 yards out of bounds,0,-1.180,0.220,1.40
2019-11-17,Eagles,Patriots,3,1:44,4,8,PHI 5,10-17,Cameron Johnston punts 57 yards returned by Mohamed Sanu for 10 yards (tackle by Duke Riley),0,-2.490,-2.130,.36
2019-11-17,Bears,Rams,4,11:32,4,5,CHI 36,7-10,Pat O'Donnell punts 43 yards fair catch by Jojo Natson at LA-21,0,-0.980,-0.340,.64
2019-11-17,Lions,Cowboys,4,14:14,4,2,DAL 48,21-27,Penalty on Michael Bennett: Neutral Zone Infraction 5 yards (no play),0,0.070,2.720,2.65
2019-11-17,Patriots,Eagles,3,0:14,4,17,PHI 47,17-10,Jake Bailey punts 27 yards out of bounds,0,0.130,-0.280,-0.41
2019-11-17,Buccaneers,Saints,4,11:56,4,11,TAM 41,17-27,Bradley Pinion punts 46 yards returned by Alvin Kamara for 5 yards (tackle by T.J. Logan). Penalty on T.J. Logan: Unsportsmanlike Conduct 15 yards,0,-0.650,-1.140,-0.49
2019-11-17,Rams,Bears,4,9:20,4,15,RAM 16,10-7,Johnny Hekker punts 67 yards downed by Natrez Patrick,0,-2.390,0.060,2.45
2019-11-17,Lions,Cowboys,4,13:45,4,10,DAL 43,21-27,Sam Martin punts 27 yards fair catch by Randall Cobb at DAL-16,0,0.400,0.140,-0.26
2019-11-17,Broncos,Vikings,4,11:05,4,6,DEN 29,23-13,Colby Wadman punts 36 yards muffed catch by Mike Hughes recovered by Mike Hughes at MIN-38 (tackle by Eric Kendricks),0,-1.440,-1.470,-0.03
2019-11-17,Bears,Rams,4,7:50,4,1,CHI 26,7-10,Pat O'Donnell punts 45 yards fair catch by Jojo Natson at LA-29,0,-1.630,-0.870,.76
2019-11-17,Eagles,Patriots,4,12:54,4,2,PHI 39,10-17,Cameron Johnston punts 61 yards touchback.,0,-0.780,-0.280,.50
2019-11-17,Jaguars,Colts,4,9:15,4,7,JAX 41,7-31,Logan Cooke punts 47 yards fair catch by Chester Rogers at IND-12,0,-0.650,0.350,1.00
2019-11-17,Saints,Buccaneers,4,5:59,4,3,TAM 38,27-17,Thomas Morstead punts 27 yards fair catch by T.J. Logan at TB-11,0,0.720,0.370,-0.35
2019-11-17,Patriots,Eagles,4,10:14,4,11,NWE 41,17-10,Jake Bailey punts 54 yards returned by Boston Scott for 7 yards (tackle by Justin Bethel),0,-0.650,0.350,1.00
2019-11-17,Eagles,Patriots,4,8:29,4,8,PHI 39,10-17,Cameron Johnston punts 59 yards downed by Rudy Ford,0,-0.780,0.380,1.16
2019-11-17,Bills,Dolphins,4,8:10,4,6,MIA 44,37-20,Corey Bojorquez punts 36 yards out of bounds,0,0.330,0.380,.05
2019-11-17,Raiders,Bengals,4,2:00,4,8,CIN 33,17-10,A.J. Cole punts 33 yards touchback.,0,1.150,-0.280,-1.43
2019-11-17,Patriots,Eagles,4,4:17,4,4,NWE 39,17-10,Jake Bailey punts 55 yards returned by Boston Scott for 6 yards (tackle by Ja'Whaun Bentley). Penalty on Rudy Ford: Illegal Block Above the Waist 6 yards,0,-0.780,0.380,1.16
2019-11-17,Washington,Jets,4,4:17,4,10,WAS 39,11-34,Tress Way punts 58 yards downed by Jeremy Reaves,0,-0.780,0.380,1.16
2019-11-17,Falcons,Panthers,4,2:00,4,3,ATL 21,29-3,Ryan Allen punts 50 yards returned by D.J. Moore for 6 yards (tackle by Jermaine Grace and Sharrod Neasman),0,-1.960,-1.270,.69
2019-11-17,Cowboys,Lions,4,3:52,4,9,DET 40,35-27,Chris Jones punts 26 yards fair catch by Marvin Hall at DET-14,0,0.590,0.280,-0.31
2019-11-17,Bills,Dolphins,4,2:09,4,3,BUF 11,37-20,Corey Bojorquez punts 49 yards fair catch by Marcus Sherels at MIA-40,0,-2.490,-1.600,.89
2019-11-17,Panthers,Falcons,4,0:20,4,15,CAR 30,3-29,Michael Palardy punts 49 yards muffed catch by Kenjon Barner recovered by Kenjon Barner at ATL-21 returned by Kenjon Barner for no gain,0,-1.370,-0.340,1.03
2019-11-17,Jets,Washington,4,3:14,4,7,NYJ 6,34-11,Lac Edwards punts 43 yards returned by Trey Quinn for no gain (tackle by Maurice Canady),0,-2.490,-2.320,.17
2019-11-17,Cardinals,49ers,4,2:22,4,16,CRD 19,26-23,Andy Lee punts 52 yards returned by Richie James for 6 yards (tackle by Charles Washington),0,-2.140,-1.270,.87
